id,kanji,reading,char,on,kun,strokes
2008,真ん前,まんまえ,真,シン,ま・ま-・まこと,10
2008,真ん前,まんまえ,前,ゼン,まえ・-まえ,9
2009,未開,みかい,未,ミ・ビ,いま.だ・ま.だ・ひつじ,5
2009,未開,みかい,開,カイ,ひら.く・ひら.き・-びら.き・ひら.ける・あ.く・あ.ける,12
2010,未婚,みこん,未,ミ・ビ,いま.だ・ま.だ・ひつじ,5
2010,未婚,みこん,婚,コン,,11
2011,未熟,みじゅく,未,ミ・ビ,いま.だ・ま.だ・ひつじ,5
2011,未熟,みじゅく,熟,ジュク,う.れる,15
2012,未知,みち,未,ミ・ビ,いま.だ・ま.だ・ひつじ,5
2012,未知,みち,知,チ,し.る・し.らせる,8
2013,身近,みぢか,身,シン,み,7
2013,身近,みぢか,近,キン・コン,ちか.い,7
2014,密接,みっせつ,密,ミツ,ひそ.か,11
2014,密接,みっせつ,接,セツ・ショウ,つ.ぐ,11
2015,未定,みてい,未,ミ・ビ,いま.だ・ま.だ・ひつじ,5
2015,未定,みてい,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
2016,無意味,むいみ,無,ム・ブ,な.い,12
2016,無意味,むいみ,意,イ,,13
2016,無意味,むいみ,味,ミ,あじ・あじ.わう,8
2017,無口,むくち,無,ム・ブ,な.い,12
2017,無口,むくち,口,コウ・ク,くち,3
2018,無効,むこう,無,ム・ブ,な.い,12
2018,無効,むこう,効,コウ,き.く・ききめ・なら.う,8
2019,無邪気,むじゃき,無,ム・ブ,な.い,12
2019,無邪気,むじゃき,邪,ジャ,よこし.ま,8
2019,無邪気,むじゃき,気,キ・ケ,いき・き,6
2020,無茶,むちゃ,無,ム・ブ,な.い,12
2020,無茶,むちゃ,茶,チャ・サ,,9
2021,無茶苦茶,むちゃくちゃ,無,ム・ブ,な.い,12
2021,無茶苦茶,むちゃくちゃ,茶,チャ・サ,,9
2021,無茶苦茶,むちゃくちゃ,苦,ク,くる.しい・-ぐる.しい・くる.しむ・くる.しめる・にが.い・にが.る,8
2021,無茶苦茶,むちゃくちゃ,茶,チャ・サ,,9
2022,無用,むよう,無,ム・ブ,な.い,12
2022,無用,むよう,用,ヨウ,もち.いる,5
2023,明白,めいはく,明,メイ・ミョウ・ミン,あ.かり・あか.るい・あか.るむ・あか.らむ・あき.らか・あ.ける・-あ.け・あ.く・あ.くる・あ.かす,8
2023,明白,めいはく,白,ハク・ビャク,しろ・しら-・しろ.い,5
2024,明瞭,めいりょう,明,メイ・ミョウ・ミン,あ.かり・あか.るい・あか.るむ・あか.らむ・あき.らか・あ.ける・-あ.け・あ.く・あ.くる・あ.かす,8
2024,明瞭,めいりょう,瞭,リョウ,あきらか,17
2025,明朗,めいろう,明,メイ・ミョウ・ミン,あ.かり・あか.るい・あか.るむ・あか.らむ・あき.らか・あ.ける・-あ.け・あ.く・あ.くる・あ.かす,8
2025,明朗,めいろう,朗,ロウ,ほが.らか・あき.らか,10
2026,猛烈,もうれつ,猛,モウ,,11
2026,猛烈,もうれつ,烈,レツ,はげ.しい,10
2027,野生,やせい,野,ヤ・ショ,の・の-,11
2027,野生,やせい,生,セイ・ショウ,い.きる・い.かす・い.ける・う.まれる・うま.れる・う.まれ・うまれ・う.む・お.う・は.える・は.やす・き・なま・なま-・な.る・な.す・む.す・-う,5
2029,有益,ゆうえき,有,ユウ・ウ,あ.る,6
2029,有益,ゆうえき,益,エキ・ヤク,ま.す,10
2030,勇敢,ゆうかん,勇,ユウ,いさ.む,9
2030,勇敢,ゆうかん,敢,カン,あ.えて・あ.えない・あ.えず,12
2031,優美,ゆうび,優,ユウ・ウ,やさ.しい・すぐ.れる・まさ.る,17
2031,優美,ゆうび,美,ビ・ミ,うつく.しい,9
2032,有望,ゆうぼう,有,ユウ・ウ,あ.る,6
2032,有望,ゆうぼう,望,ボウ・モウ,のぞ.む・もち,11
2033,有力,ゆうりょく,有,ユウ・ウ,あ.る,6
2033,有力,ゆうりょく,力,リョク・リキ・リイ,ちから,2
2035,緩やか,ゆるやか,緩,カン,ゆる.い・ゆる.やか・ゆる.む・ゆる.める,15
2036,良好,りょうこう,良,リョウ,よ.い・-よ.い・い.い・-い.い,7
2036,良好,りょうこう,好,コウ,この.む・す.く・よ.い・い.い,6
2037,良質,りょうしつ,良,リョウ,よ.い・-よ.い・い.い・-い.い,7
2037,良質,りょうしつ,質,シツ・シチ・チ,たち・ただ.す・もと・わりふ,15
2039,冷酷,れいこく,冷,レイ,つめ.たい・ひ.える・ひ.や・ひ.ややか・ひ.やす・ひ.やかす・さ.める・さ.ます,7
2039,冷酷,れいこく,酷,コク,ひど.い,14
2040,冷淡,れいたん,冷,レイ,つめ.たい・ひ.える・ひ.や・ひ.ややか・ひ.やす・ひ.やかす・さ.める・さ.ます,7
2040,冷淡,れいたん,淡,タン,あわ.い,11
2041,華やか,はなやか,華,カ・ケ,はな,10
2042,遥か,はるか,遥,ヨウ,はる.か,12
2043,万能,ばんのう,万,マン・バン,よろず,3
2043,万能,ばんのう,能,ノウ,よ.く・あた.う,10
2044,悲惨,ひさん,悲,ヒ,かな.しい・かな.しむ,12
2044,悲惨,ひさん,惨,サン・ザン,みじ.め・いた.む・むご.い,11
2045,密か,ひそか,密,ミツ,ひそ.か,11
2047,必然,ひつぜん,必,ヒツ,かなら.ず,5
2047,必然,ひつぜん,然,ゼン・ネン,しか・しか.り・しか.し・さ,12
2048,人柄,ひとがら,人,ジン・ニン,ひと・-り・-と,2
2048,人柄,ひとがら,柄,ヘイ,がら・え・つか,9
1,現像,げんぞう,現,ゲン,あらわ.れる・あらわ.す・うつつ・うつ.つ,11
1,現像,げんぞう,像,ゾウ,,14
2,原則,げんそく,原,ゲン,はら,10
2,原則,げんそく,則,ソク,のっと.る・のり・すなわち,9
3,見地,けんち,見,ケン,み.る・み.える・み.せる,7
3,見地,けんち,地,チ・ジ,,6
4,現地,げんち,現,ゲン,あらわ.れる・あらわ.す・うつつ・うつ.つ,11
4,現地,げんち,地,チ・ジ,,6
5,限定,げんてい,限,ゲン,かぎ.る・かぎ.り・-かぎ.り,9
5,限定,げんてい,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
6,原点,げんてん,原,ゲン,はら,10
6,原点,げんてん,点,テン,つ.ける・つ.く・た.てる・さ.す・とぼ.す・とも.す・ぼち,9
7,原典,げんてん,原,ゲン,はら,10
7,原典,げんてん,典,テン・デン,ふみ・のり,8
8,原爆,げんばく,原,ゲン,はら,10
8,原爆,げんばく,爆,バク,は.ぜる,19
9,原文,げんぶん,原,ゲン,はら,10
9,原文,げんぶん,文,ブン・モン,ふみ・あや,4
10,倹約,けんやく,倹,ケン,つま.しい・つづまやか,10
10,倹約,けんやく,約,ヤク,つづ.まる・つづ.める・つづま.やか,9
11,原油,げんゆ,原,ゲン,はら,10
11,原油,げんゆ,油,ユ・ユウ,あぶら,8
12,兼用,けんよう,兼,ケン,か.ねる・-か.ねる,10
12,兼用,けんよう,用,ヨウ,もち.いる,5
13,権力,けんりょく,権,ケン・ゴン,おもり・かり・はか.る,15
13,権力,けんりょく,力,リョク・リキ・リイ,ちから,2
14,言論,げんろん,言,ゲン・ゴン,い.う・こと,7
14,言論,げんろん,論,ロン,あげつら.う,15
15,語彙,ごい,語,ゴ,かた.る・かた.らう,14
15,語彙,ごい,彙,イ,はりねずみ,13
16,甲,こう,甲,コウ・カン,きのえ,5
17,好意,こうい,好,コウ,この.む・す.く・よ.い・い.い,6
17,好意,こうい,意,イ,,13
18,行為,こうい,行,コウ・ギョウ・アン,い.く・ゆ.く・-ゆ.き・-ゆき・-い.き・-いき・おこな.う・おこ.なう,6
18,行為,こうい,為,イ,ため・な.る・な.す・す.る・たり・つく.る・なり,9
19,合意,ごうい,合,ゴウ・ガッ・カッ,あ.う・-あ.う・あ.い・あい-・-あ.い・-あい・あ.わす・あ.わせる・-あ.わせる,6
19,合意,ごうい,意,イ,,13
20,工学,こうがく,工,コウ・ク・グ,,3
20,工学,こうがく,学,ガク,まな.ぶ,8
21,抗議,こうぎ,抗,コウ,あらが.う,7
21,抗議,こうぎ,議,ギ,,20
22,合議,ごうぎ,合,ゴウ・ガッ・カッ,あ.う・-あ.う・あ.い・あい-・-あ.い・-あい・あ.わす・あ.わせる・-あ.わせる,6
22,合議,ごうぎ,議,ギ,,20
23,皇居,こうきょ,皇,コウ・オウ,,9
23,皇居,こうきょ,居,キョ・コ,い.る・-い・お.る,8
24,好況,こうきょう,好,コウ,この.む・す.く・よ.い・い.い,6
24,好況,こうきょう,況,キョウ,まし.て・いわ.んや・おもむき,8
25,鉱業,こうぎょう,鉱,コウ,あらがね,13
25,鉱業,こうぎょう,業,ギョウ・ゴウ,わざ,13
26,興業,こうぎょう,興,コウ・キョウ,おこ.る・おこ.す,16
26,興業,こうぎょう,業,ギョウ・ゴウ,わざ,13
27,高原,こうげん,高,コウ,たか.い・たか・-だか・たか.まる・たか.める,10
27,高原,こうげん,原,ゲン,はら,10
28,考古学,こうこがく,考,コウ,かんが.える・かんが.え,6
28,考古学,こうこがく,古,コ,ふる.い・ふる-・-ふる.す,5
28,考古学,こうこがく,学,ガク,まな.ぶ,8
29,工作,こうさく,工,コウ・ク・グ,,3
29,工作,こうさく,作,サク・サ,つく.る・つく.り・-づく.り,7
30,耕作,こうさく,耕,コウ,たがや.す,10
30,耕作,こうさく,作,サク・サ,つく.る・つく.り・-づく.り,7
31,鉱山,こうざん,鉱,コウ,あらがね,13
31,鉱山,こうざん,山,サン・セン,やま,3
32,講習,こうしゅう,講,コウ,,17
32,講習,こうしゅう,習,シュウ・ジュ,なら.う・なら.い,11
33,口述,こうじゅつ,口,コウ・ク,くち,3
33,口述,こうじゅつ,述,ジュツ,の.べる,8
34,控除,こうじょ,控,コウ,ひか.える・ひか.え,11
34,控除,こうじょ,除,ジョ・ジ,のぞ.く・-よ.け,10
35,交渉,こうしょう,交,コウ,まじ.わる・まじ.える・ま.じる・まじ.る・ま.ざる・ま.ぜる・-か.う・か.わす・かわ.す・こもごも,6
35,交渉,こうしょう,渉,ショウ,わた.る,11
36,向上,こうじょう,向,コウ,む.く・む.い・-む.き・む.ける・-む.け・む.かう・む.かい・む.こう・む.こう-・むこ・むか.い,6
36,向上,こうじょう,上,ジョウ・ショウ・シャン,うえ・-うえ・うわ-・かみ・あ.げる・-あ.げる・あ.がる・-あ.がる・あ.がり・-あ.がり・のぼ.る・のぼ.り・のぼ.せる・のぼ.す・たてまつ.る,3
37,行進,こうしん,行,コウ・ギョウ・アン,い.く・ゆ.く・-ゆ.き・-ゆき・-い.き・-いき・おこな.う・おこ.なう,6
37,行進,こうしん,進,シン,すす.む・すす.める,11
38,香辛料,こうしんりょう,香,コウ・キョウ,か・かお.り・かお.る,9
38,香辛料,こうしんりょう,辛,シン,から.い・つら.い・-づら.い・かのと,7
38,香辛料,こうしんりょう,料,リョウ,,10
39,降水,こうすい,降,コウ・ゴ,お.りる・お.ろす・ふ.る・ふ.り・くだ.る・くだ.す,10
39,降水,こうすい,水,スイ,みず・みず-,4
40,洪水,こうずい,洪,コウ,,9
40,洪水,こうずい,水,スイ,みず・みず-,4
41,合成,ごうせい,合,ゴウ・ガッ・カッ,あ.う・-あ.う・あ.い・あい-・-あ.い・-あい・あ.わす・あ.わせる・-あ.わせる,6
41,合成,ごうせい,成,セイ・ジョウ,な.る・な.す・-な.す,6
42,抗争,こうそう,抗,コウ,あらが.う,7
42,抗争,こうそう,争,ソウ,あらそ.う・いか.でか,6
43,構想,こうそう,構,コウ,かま.える・かま.う,14
43,構想,こうそう,想,ソウ・ソ,おも.う,13
44,後退,こうたい,後,ゴ・コウ,のち・うし.ろ・うしろ・あと・おく.れる,9
44,後退,こうたい,退,タイ,しりぞ.く・しりぞ.ける・ひ.く・の.く・の.ける・ど.く,9
45,光沢,こうたく,光,コウ,ひか.る・ひかり,6
45,光沢,こうたく,沢,タク,さわ・うるお.い・うるお.す・つや,7
46,公団,こうだん,公,コウ・ク,おおやけ,4
46,公団,こうだん,団,ダン・トン,かたまり・まる.い,6
47,講読,こうどく,講,コウ,,17
47,講読,こうどく,読,ドク・トク・トウ,よ.む・-よ.み,14
48,購読,こうどく,購,コウ,,17
48,購読,こうどく,読,ドク・トク・トウ,よ.む・-よ.み,14
49,購入,こうにゅう,購,コウ,,17
49,購入,こうにゅう,入,ニュウ・ジュ,い.る・-い.る・-い.り・い.れる・-い.れ・はい.る,2
50,公認,こうにん,公,コウ・ク,おおやけ,4
50,公認,こうにん,認,ニン,みと.める・したた.める,14
451,外貨,がいか,外,ガイ・ゲ,そと・ほか・はず.す・はず.れる・と-,5
451,外貨,がいか,貨,カ,たから,11
452,改革,かいかく,改,カイ,あらた.める・あらた.まる,7
452,改革,かいかく,革,カク,かわ,9
453,貝殻,かいがら,貝,バイ,かい,7
453,貝殻,かいがら,殻,カク・コク・バイ,から・がら,11
454,外観,がいかん,外,ガイ・ゲ,そと・ほか・はず.す・はず.れる・と-,5
454,外観,がいかん,観,カン,み.る・しめ.す,18
455,階級,かいきゅう,階,カイ,きざはし,12
455,階級,かいきゅう,級,キュウ,,9
456,海峡,かいきょう,海,カイ,うみ,9
456,海峡,かいきょう,峡,キョウ・コウ,はざま,9
457,会見,かいけん,会,カイ・エ,あ.う・あ.わせる・あつ.まる,6
457,会見,かいけん,見,ケン,み.る・み.える・み.せる,7
458,介護,かいご,介,カイ,,4
458,介護,かいご,護,ゴ,まも.る,20
459,開催,かいさい,開,カイ,ひら.く・ひら.き・-びら.き・ひら.ける・あ.く・あ.ける,12
459,開催,かいさい,催,サイ,もよう.す・もよお.す,13
460,回収,かいしゅう,回,カイ・エ,まわ.る・-まわ.る・-まわ.り・まわ.す・-まわ.す・まわ.し-・-まわ.し・もとお.る・か.える,6
460,回収,かいしゅう,収,シュウ,おさ.める・おさ.まる,4
461,改修,かいしゅう,改,カイ,あらた.める・あらた.まる,7
461,改修,かいしゅう,修,シュウ・シュ,おさ.める・おさ.まる,10
462,怪獣,かいじゅう,怪,カイ・ケ,あや.しい・あや.しむ,8
462,怪獣,かいじゅう,獣,ジュウ,けもの・けだもの,16
463,解除,かいじょ,解,カイ・ゲ,と.く・と.かす・と.ける・ほど.く・ほぐ.す・わか.る・さと.る,13
463,解除,かいじょ,除,ジョ・ジ,のぞ.く・-よ.け,10
464,外相,がいしょう,外,ガイ・ゲ,そと・ほか・はず.す・はず.れる・と-,5
464,外相,がいしょう,相,ソウ・ショウ,あい-,9
465,概説,がいせつ,概,ガイ,おおむ.ね,14
465,概説,がいせつ,説,セツ・ゼイ,と.く,14
466,回送,かいそう,回,カイ・エ,まわ.る・-まわ.る・-まわ.り・まわ.す・-まわ.す・まわ.し-・-まわ.し・もとお.る・か.える,6
466,回送,かいそう,送,ソウ,おく.る,9
467,階層,かいそう,階,カイ,きざはし,12
467,階層,かいそう,層,ソウ,,14
468,開拓,かいたく,開,カイ,ひら.く・ひら.き・-びら.き・ひら.ける・あ.く・あ.ける,12
468,開拓,かいたく,拓,タク,ひら.く,8
469,会談,かいだん,会,カイ・エ,あ.う・あ.わせる・あつ.まる,6
469,会談,かいだん,談,ダン,,15
470,改定,かいてい,改,カイ,あらた.める・あらた.まる,7
470,改定,かいてい,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
471,改訂,かいてい,改,カイ,あらた.める・あらた.まる,7
471,改訂,かいてい,訂,テイ,ただ.す,9
473,街道,かいどう,街,ガイ・カイ,まち,12
473,街道,かいどう,道,ドウ・トウ,みち・いう,12
474,該当,がいとう,該,ガイ,,13
474,該当,がいとう,当,トウ,あ.たる・あ.たり・あ.てる・あ.て・まさ.に・まさ.にべし,6
475,街頭,がいとう,街,ガイ・カイ,まち,12
475,街頭,がいとう,頭,トウ・ズ・ト,あたま・かしら・-がしら・かぶり,16
477,介入,かいにゅう,介,カイ,,4
477,介入,かいにゅう,入,ニュウ・ジュ,い.る・-い.る・-い.り・い.れる・-い.れ・はい.る,2
478,概念,がいねん,概,ガイ,おおむ.ね,14
478,概念,がいねん,念,ネン,,8
479,開発,かいはつ,開,カイ,ひら.く・ひら.き・-びら.き・ひら.ける・あ.く・あ.ける,12
